IEL_ID,region_id,species,alignment37_start,alignment37_end,alignment37_length,IEL_alignment3_start,IEL_alignment3_end,IEL_alignment3_length,IEL_alignment3_label,IEL_projection_class,IEL_support_type,IEL_projection_resolved,n_deletion_events,n_insertion_events,n_all_pairs,n_informative_topological_pairs,n_independent_recurrent_pairs,n_probable_ancestral_remodeling_pairs,n_ambiguous_ancestral_pairs,independent_fraction,remodeling_fraction,IEL_local_composition,IEL_topological_hotspot_class,ecm_n_overlap,ecm_overlap_ids,ecm_overlap_subtypes,ecm_overlap_relations,ecm_overlap_total_length,ecm_nearest_id,ecm_nearest_subtype,ecm_nearest_distance,ecm_nearest_relation,ecm_left_id,ecm_left_subtype,ecm_left_distance,ecm_right_id,ecm_right_subtype,ecm_right_distance,mast_nearest_distance,mast_n_within_25,ugua_n_overlap,ugua_overlap_ids,ugua_overlap_subtypes,ugua_overlap_relations,ugua_overlap_total_length,ugua_nearest_id,ugua_nearest_subtype,ugua_nearest_distance,ugua_nearest_relation,ugua_left_id,ugua_left_subtype,ugua_left_distance,ugua_right_id,ugua_right_subtype,ugua_right_distance,pas_n_overlap,pas_overlap_ids,pas_overlap_subtypes,pas_overlap_relations,pas_overlap_total_length,pas_nearest_id,pas_nearest_subtype,pas_nearest_distance,pas_nearest_relation,pas_left_id,pas_left_subtype,pas_left_distance,pas_right_id,pas_right_subtype,pas_right_distance,cleavage_n_overlap,cleavage_overlap_ids,cleavage_overlap_subtypes,cleavage_nearest_id,cleavage_nearest_subtype,cleavage_nearest_distance,cleavage_nearest_side,cleavage_nearest_boundary,dse_n_overlap,dse_overlap_ids,dse_overlap_subtypes,dse_overlap_relations,dse_overlap_total_length,dse_nearest_id,dse_nearest_subtype,dse_nearest_distance,dse_nearest_relation,dse_left_id,dse_left_subtype,dse_left_distance,dse_right_id,dse_right_subtype,dse_right_distance,structure_mfe_n_overlap,structure_mfe_overlap_types,structure_mfe_overlap_ids,structure_mfe_primary_type,structure_mfe_primary_relation,structure_mfe_nearest_type,structure_mfe_nearest_id,structure_mfe_nearest_distance,structure_mfe_boundary_distance,structure_mfe_near_boundary,structure_centroid_n_overlap,structure_centroid_overlap_types,structure_centroid_overlap_ids,structure_centroid_primary_type,structure_centroid_primary_relation,structure_centroid_nearest_type,structure_centroid_nearest_id,structure_centroid_nearest_distance,structure_centroid_boundary_distance,structure_centroid_near_boundary,ECM_context,APA_feature_profile,APA_context_class,structure_consensus_type,structure_model_agreement,architectural_formula,architectural_domain_class
IEL_020,19,D.melanogaster,1224,1224,1,621,636,16,621|636,between_columns,between_columns,True,7,1,,,11,,,1.0,,mixed_deletion_insertion,recurrent_breakpoint_hotspot,0,,,,0,Ras85D_EBC_MEL_ECM_0011,ECM_06,99,upstream,Ras85D_EBC_MEL_ECM_0010,ECM_12,119,Ras85D_EBC_MEL_ECM_0011,ECM_06,99,,0,0,,,,0,Ras85D_EBC_MEL_UGUA_0009,UGUA,24,upstream,Ras85D_EBC_MEL_UGUA_0008,UGUA,42,Ras85D_EBC_MEL_UGUA_0009,UGUA,24,1,Ras85D_EBC_MEL_PAS_0006,2.5,inside_at_left_boundary,16,Ras85D_EBC_MEL_PAS_0006,2.5,0,inside_at_left_boundary,Ras85D_EBC_MEL_PAS_0005,1.5,71,Ras85D_EBC_MEL_PAS_0007,1.5,245,0,,,Ras85D_EBC_MEL_CLV_0008,weak,25,upstream,661|661,0,,,,0,Ras85D_EBC_MEL_DSE_0003,down-st,15,upstream,Ras85D_EBC_MEL_DSE_0002,down-st,53,Ras85D_EBC_MEL_DSE_0003,down-st,15,1,hairpin_loop,Ras85D_CTX_MEL_MFE_HAIRPIN_LOOP_0009,hairpin_loop,inside,hairpin_loop,Ras85D_CTX_MEL_MFE_HAIRPIN_LOOP_0009,0,2,True,1,hairpin_loop,Ras85D_CTX_MEL_CENTROID_HAIRPIN_LOOP_0008,hairpin_loop,inside,hairpin_loop,Ras85D_CTX_MEL_CENTROID_HAIRPIN_LOOP_0008,0,2,True,between_ECM,UGUA+PAS+CLEAVAGE+DSE,complete_APA_neighborhood,hairpin_loop,MFE_centroid_agreement,ECM_INTERFACE+APA+RNA_STRUCTURE,composite_interface_APA_structure_domain
IEL_020,19,D.yakuba,1224,1224,1,621,636,16,621|636,between_columns,between_columns,True,7,1,,,11,,,1.0,,mixed_deletion_insertion,recurrent_breakpoint_hotspot,0,,,,0,Ras85D_EBC_YAK_ECM_0011,ECM_06,99,upstream,Ras85D_EBC_YAK_ECM_0010,ECM_12,119,Ras85D_EBC_YAK_ECM_0011,ECM_06,99,,0,0,,,,0,Ras85D_EBC_YAK_UGUA_0007,UGUA,57,downstream,Ras85D_EBC_YAK_UGUA_0007,UGUA,57,Ras85D_EBC_YAK_UGUA_0008,UGUA,602,0,,,,0,Ras85D_EBC_YAK_PAS_0006,2.5,18,upstream,Ras85D_EBC_YAK_PAS_0005,1.5,55,Ras85D_EBC_YAK_PAS_0006,2.5,18,0,,,Ras85D_EBC_YAK_CLV_0005,weak,37,downstream,584|584,0,,,,0,Ras85D_EBC_YAK_DSE_0006,down-st,31,upstream,Ras85D_EBC_YAK_DSE_0005,down-st,37,Ras85D_EBC_YAK_DSE_0006,down-st,31,1,stem,Ras85D_CTX_YAK_MFE_STEM_0059,stem,inside,stem,Ras85D_CTX_YAK_MFE_STEM_0059,0,1,True,1,stem,Ras85D_CTX_YAK_CENTROID_STEM_0037,stem,inside,stem,Ras85D_CTX_YAK_CENTROID_STEM_0037,0,1,True,between_ECM,PAS,partial_APA_neighborhood,stem,MFE_centroid_agreement,ECM_INTERFACE+APA+RNA_STRUCTURE,composite_interface_APA_structure_domain
IEL_020,19,D.virilis,1224,1224,1,701,702,2,701|702,between_columns,between_columns,True,7,1,,,11,,,1.0,,mixed_deletion_insertion,recurrent_breakpoint_hotspot,0,,,,0,Ras85D_EBC_VIR_ECM_0009,ECM_06,31,upstream,Ras85D_EBC_VIR_ECM_0008,ECM_12,199,Ras85D_EBC_VIR_ECM_0009,ECM_06,31,,0,0,,,,0,Ras85D_EBC_VIR_UGUA_0009,UGUA,124,downstream,Ras85D_EBC_VIR_UGUA_0009,UGUA,124,Ras85D_EBC_VIR_UGUA_0010,UGUA,230,0,,,,0,Ras85D_EBC_VIR_PAS_0008,1.5,61,upstream,Ras85D_EBC_VIR_PAS_0007,1.5,195,Ras85D_EBC_VIR_PAS_0008,1.5,61,0,,,Ras85D_EBC_VIR_CLV_0006,weak,102,upstream,804|804,0,,,,0,Ras85D_EBC_VIR_DSE_0009,down-st,29,downstream,Ras85D_EBC_VIR_DSE_0009,down-st,29,Ras85D_EBC_VIR_DSE_0010,down-st,177,1,stem,Ras85D_CTX_VIR_MFE_STEM_0067,stem,inside_at_right_boundary,stem,Ras85D_CTX_VIR_MFE_STEM_0067,0,0,True,1,internal_loop,Ras85D_CTX_VIR_CENTROID_INTERNAL_LOOP_0033,internal_loop,inside,internal_loop,Ras85D_CTX_VIR_CENTROID_INTERNAL_LOOP_0033,0,9,False,between_ECM,none,APA_distant,MFE:stem|centroid:internal_loop,MFE_centroid_disagreement,ECM_INTERFACE+RNA_STRUCTURE,ECM_interface_structure_domain
IEL_021,20,D.melanogaster,1228,1228,1,621,636,16,621|636,between_columns,between_columns,True,7,1,,,5,,,1.0,,mixed_deletion_insertion,mixed_recurrent_and_nested,0,,,,0,Ras85D_EBC_MEL_ECM_0011,ECM_06,99,upstream,Ras85D_EBC_MEL_ECM_0010,ECM_12,119,Ras85D_EBC_MEL_ECM_0011,ECM_06,99,,0,0,,,,0,Ras85D_EBC_MEL_UGUA_0009,UGUA,24,upstream,Ras85D_EBC_MEL_UGUA_0008,UGUA,42,Ras85D_EBC_MEL_UGUA_0009,UGUA,24,1,Ras85D_EBC_MEL_PAS_0006,2.5,inside_at_left_boundary,16,Ras85D_EBC_MEL_PAS_0006,2.5,0,inside_at_left_boundary,Ras85D_EBC_MEL_PAS_0005,1.5,71,Ras85D_EBC_MEL_PAS_0007,1.5,245,0,,,Ras85D_EBC_MEL_CLV_0008,weak,25,upstream,661|661,0,,,,0,Ras85D_EBC_MEL_DSE_0003,down-st,15,upstream,Ras85D_EBC_MEL_DSE_0002,down-st,53,Ras85D_EBC_MEL_DSE_0003,down-st,15,1,hairpin_loop,Ras85D_CTX_MEL_MFE_HAIRPIN_LOOP_0009,hairpin_loop,inside,hairpin_loop,Ras85D_CTX_MEL_MFE_HAIRPIN_LOOP_0009,0,2,True,1,hairpin_loop,Ras85D_CTX_MEL_CENTROID_HAIRPIN_LOOP_0008,hairpin_loop,inside,hairpin_loop,Ras85D_CTX_MEL_CENTROID_HAIRPIN_LOOP_0008,0,2,True,between_ECM,UGUA+PAS+CLEAVAGE+DSE,complete_APA_neighborhood,hairpin_loop,MFE_centroid_agreement,ECM_INTERFACE+APA+RNA_STRUCTURE,composite_interface_APA_structure_domain
IEL_021,20,D.yakuba,1228,1228,1,621,636,16,621|636,between_columns,between_columns,True,7,1,,,5,,,1.0,,mixed_deletion_insertion,mixed_recurrent_and_nested,0,,,,0,Ras85D_EBC_YAK_ECM_0011,ECM_06,99,upstream,Ras85D_EBC_YAK_ECM_0010,ECM_12,119,Ras85D_EBC_YAK_ECM_0011,ECM_06,99,,0,0,,,,0,Ras85D_EBC_YAK_UGUA_0007,UGUA,57,downstream,Ras85D_EBC_YAK_UGUA_0007,UGUA,57,Ras85D_EBC_YAK_UGUA_0008,UGUA,602,0,,,,0,Ras85D_EBC_YAK_PAS_0006,2.5,18,upstream,Ras85D_EBC_YAK_PAS_0005,1.5,55,Ras85D_EBC_YAK_PAS_0006,2.5,18,0,,,Ras85D_EBC_YAK_CLV_0005,weak,37,downstream,584|584,0,,,,0,Ras85D_EBC_YAK_DSE_0006,down-st,31,upstream,Ras85D_EBC_YAK_DSE_0005,down-st,37,Ras85D_EBC_YAK_DSE_0006,down-st,31,1,stem,Ras85D_CTX_YAK_MFE_STEM_0059,stem,inside,stem,Ras85D_CTX_YAK_MFE_STEM_0059,0,1,True,1,stem,Ras85D_CTX_YAK_CENTROID_STEM_0037,stem,inside,stem,Ras85D_CTX_YAK_CENTROID_STEM_0037,0,1,True,between_ECM,PAS,partial_APA_neighborhood,stem,MFE_centroid_agreement,ECM_INTERFACE+APA+RNA_STRUCTURE,composite_interface_APA_structure_domain
IEL_021,20,D.virilis,1228,1228,1,705,705,1,705-705,direct,label_interval,True,7,1,,,5,,,1.0,,mixed_deletion_insertion,mixed_recurrent_and_nested,0,,,,0,Ras85D_EBC_VIR_ECM_0009,ECM_06,28,upstream,Ras85D_EBC_VIR_ECM_0008,ECM_12,203,Ras85D_EBC_VIR_ECM_0009,ECM_06,28,,0,0,,,,0,Ras85D_EBC_VIR_UGUA_0009,UGUA,128,downstream,Ras85D_EBC_VIR_UGUA_0009,UGUA,128,Ras85D_EBC_VIR_UGUA_0010,UGUA,227,0,,,,0,Ras85D_EBC_VIR_PAS_0008,1.5,58,upstream,Ras85D_EBC_VIR_PAS_0007,1.5,199,Ras85D_EBC_VIR_PAS_0008,1.5,58,0,,,Ras85D_EBC_VIR_CLV_0006,weak,99,upstream,804|804,0,,,,0,Ras85D_EBC_VIR_DSE_0009,down-st,33,downstream,Ras85D_EBC_VIR_DSE_0009,down-st,33,Ras85D_EBC_VIR_DSE_0010,down-st,174,1,stem,Ras85D_CTX_VIR_MFE_STEM_0068,stem,inside,stem,Ras85D_CTX_VIR_MFE_STEM_0068,0,1,True,1,internal_loop,Ras85D_CTX_VIR_CENTROID_INTERNAL_LOOP_0033,internal_loop,inside,internal_loop,Ras85D_CTX_VIR_CENTROID_INTERNAL_LOOP_0033,0,6,False,between_ECM,none,APA_distant,MFE:stem|centroid:internal_loop,MFE_centroid_disagreement,ECM_INTERFACE+RNA_STRUCTURE,ECM_interface_structure_domain
IEL_022,21,D.melanogaster,1245,1245,1,642,642,1,642-642,direct,label_interval,True,7,1,,,4,,,1.0,,mixed_deletion_insertion,exact_coordinate_hotspot,0,,,,0,Ras85D_EBC_MEL_ECM_0011,ECM_06,93,upstream,Ras85D_EBC_MEL_ECM_0010,ECM_12,140,Ras85D_EBC_MEL_ECM_0011,ECM_06,93,,0,0,,,,0,Ras85D_EBC_MEL_UGUA_0009,UGUA,18,upstream,Ras85D_EBC_MEL_UGUA_0008,UGUA,63,Ras85D_EBC_MEL_UGUA_0009,UGUA,18,0,,,,0,Ras85D_EBC_MEL_PAS_0006,2.5,2,downstream,Ras85D_EBC_MEL_PAS_0006,2.5,2,Ras85D_EBC_MEL_PAS_0007,1.5,239,0,,,Ras85D_EBC_MEL_CLV_0008,weak,19,upstream,661|661,0,,,,0,Ras85D_EBC_MEL_DSE_0003,down-st,9,upstream,Ras85D_EBC_MEL_DSE_0002,down-st,74,Ras85D_EBC_MEL_DSE_0003,down-st,9,1,stem,Ras85D_CTX_MEL_MFE_STEM_0057,stem,inside_at_right_boundary,stem,Ras85D_CTX_MEL_MFE_STEM_0057,0,0,True,1,stem,Ras85D_CTX_MEL_CENTROID_STEM_0048,stem,inside_at_right_boundary,stem,Ras85D_CTX_MEL_CENTROID_STEM_0048,0,0,True,between_ECM,UGUA+PAS+CLEAVAGE+DSE,complete_APA_neighborhood,stem,MFE_centroid_agreement,ECM_INTERFACE+APA+RNA_STRUCTURE,composite_interface_APA_structure_domain
IEL_022,21,D.yakuba,1245,1245,1,642,642,1,642-642,direct,label_interval,True,7,1,,,4,,,1.0,,mixed_deletion_insertion,exact_coordinate_hotspot,0,,,,0,Ras85D_EBC_YAK_ECM_0011,ECM_06,93,upstream,Ras85D_EBC_YAK_ECM_0010,ECM_12,140,Ras85D_EBC_YAK_ECM_0011,ECM_06,93,,0,0,,,,0,Ras85D_EBC_YAK_UGUA_0007,UGUA,78,downstream,Ras85D_EBC_YAK_UGUA_0007,UGUA,78,Ras85D_EBC_YAK_UGUA_0008,UGUA,596,0,,,,0,Ras85D_EBC_YAK_PAS_0006,2.5,12,upstream,Ras85D_EBC_YAK_PAS_0005,1.5,76,Ras85D_EBC_YAK_PAS_0006,2.5,12,0,,,Ras85D_EBC_YAK_CLV_0005,weak,58,downstream,584|584,0,,,,0,Ras85D_EBC_YAK_DSE_0006,down-st,25,upstream,Ras85D_EBC_YAK_DSE_0005,down-st,58,Ras85D_EBC_YAK_DSE_0006,down-st,25,1,multiloop,Ras85D_CTX_YAK_MFE_MULTILOOP_0014,multiloop,inside,multiloop,Ras85D_CTX_YAK_MFE_MULTILOOP_0014,0,4,False,1,multiloop,Ras85D_CTX_YAK_CENTROID_MULTILOOP_0012,multiloop,inside,multiloop,Ras85D_CTX_YAK_CENTROID_MULTILOOP_0012,0,4,False,between_ECM,PAS+DSE,partial_APA_neighborhood,multiloop,MFE_centroid_agreement,ECM_INTERFACE+APA+RNA_STRUCTURE,composite_interface_APA_structure_domain
IEL_022,21,D.virilis,1245,1245,1,721,721,1,721-721,direct,label_interval,True,7,1,,,4,,,1.0,,mixed_deletion_insertion,exact_coordinate_hotspot,0,,,,0,Ras85D_EBC_VIR_ECM_0009,ECM_06,12,upstream,Ras85D_EBC_VIR_ECM_0008,ECM_12,219,Ras85D_EBC_VIR_ECM_0009,ECM_06,12,,0,0,,,,0,Ras85D_EBC_VIR_UGUA_0009,UGUA,144,downstream,Ras85D_EBC_VIR_UGUA_0009,UGUA,144,Ras85D_EBC_VIR_UGUA_0010,UGUA,211,0,,,,0,Ras85D_EBC_VIR_PAS_0008,1.5,42,upstream,Ras85D_EBC_VIR_PAS_0007,1.5,215,Ras85D_EBC_VIR_PAS_0008,1.5,42,0,,,Ras85D_EBC_VIR_CLV_0006,weak,83,upstream,804|804,0,,,,0,Ras85D_EBC_VIR_DSE_0009,down-st,49,downstream,Ras85D_EBC_VIR_DSE_0009,down-st,49,Ras85D_EBC_VIR_DSE_0010,down-st,158,1,internal_loop,Ras85D_CTX_VIR_MFE_INTERNAL_LOOP_0038,internal_loop,coincident,internal_loop,Ras85D_CTX_VIR_MFE_INTERNAL_LOOP_0038,0,0,True,1,stem,Ras85D_CTX_VIR_CENTROID_STEM_0059,stem,inside_at_right_boundary,stem,Ras85D_CTX_VIR_CENTROID_STEM_0059,0,0,True,between_ECM,none,APA_distant,MFE:internal_loop|centroid:stem,MFE_centroid_disagreement,ECM_INTERFACE+RNA_STRUCTURE,ECM_interface_structure_domain
IEL_023,22,D.melanogaster,1291,1291,1,751,752,2,751|752,between_columns,between_columns,True,9,1,,,0,,,,,mixed_deletion_insertion,exact_coordinate_hotspot,1,Ras85D_EBC_MEL_ECM_0011,ECM_06,inside,2,Ras85D_EBC_MEL_ECM_0011,ECM_06,0,inside,Ras85D_EBC_MEL_ECM_0010,ECM_12,249,Ras85D_EBC_MEL_ECM_0012,ECM_14,123,,0,0,,,,0,Ras85D_EBC_MEL_UGUA_0009,UGUA,88,downstream,Ras85D_EBC_MEL_UGUA_0009,UGUA,88,Ras85D_EBC_MEL_UGUA_0010,UGUA,486,0,,,,0,Ras85D_EBC_MEL_PAS_0006,2.5,111,downstream,Ras85D_EBC_MEL_PAS_0006,2.5,111,Ras85D_EBC_MEL_PAS_0007,1.5,129,0,,,Ras85D_EBC_MEL_CLV_0009,weak,18,upstream,770|770,0,,,,0,Ras85D_EBC_MEL_DSE_0003,down-st,95,downstream,Ras85D_EBC_MEL_DSE_0003,down-st,95,Ras85D_EBC_MEL_DSE_0004,down-st,430,1,stem,Ras85D_CTX_MEL_MFE_STEM_0063,stem,inside,stem,Ras85D_CTX_MEL_MFE_STEM_0063,0,1,True,1,stem,Ras85D_CTX_MEL_CENTROID_STEM_0054,stem,inside,stem,Ras85D_CTX_MEL_CENTROID_STEM_0054,0,1,True,inside_ECM,CLEAVAGE,partial_APA_neighborhood,stem,MFE_centroid_agreement,ECM+APA+RNA_STRUCTURE,composite_ECM_APA_structure_domain
IEL_023,22,D.yakuba,1291,1291,1,751,752,2,751|752,between_columns,between_columns,True,9,1,,,0,,,,,mixed_deletion_insertion,exact_coordinate_hotspot,1,Ras85D_EBC_YAK_ECM_0011,ECM_06,inside,2,Ras85D_EBC_YAK_ECM_0011,ECM_06,0,inside,Ras85D_EBC_YAK_ECM_0010,ECM_12,249,Ras85D_EBC_YAK_ECM_0012,ECM_14,123,,0,0,,,,0,Ras85D_EBC_YAK_UGUA_0007,UGUA,187,downstream,Ras85D_EBC_YAK_UGUA_0007,UGUA,187,Ras85D_EBC_YAK_UGUA_0008,UGUA,486,0,,,,0,Ras85D_EBC_YAK_PAS_0006,2.5,92,downstream,Ras85D_EBC_YAK_PAS_0006,2.5,92,Ras85D_EBC_YAK_PAS_0007,1.5,145,0,,,Ras85D_EBC_YAK_CLV_0006,weak,12,downstream,739|739,0,,,,0,Ras85D_EBC_YAK_DSE_0006,down-st,79,downstream,Ras85D_EBC_YAK_DSE_0006,down-st,79,Ras85D_EBC_YAK_DSE_0007,down-st,446,1,multiloop,Ras85D_CTX_YAK_MFE_MULTILOOP_0016,multiloop,coincident,multiloop,Ras85D_CTX_YAK_MFE_MULTILOOP_0016,0,0,True,1,multiloop,Ras85D_CTX_YAK_CENTROID_MULTILOOP_0012,multiloop,inside,multiloop,Ras85D_CTX_YAK_CENTROID_MULTILOOP_0012,0,15,False,inside_ECM,CLEAVAGE,partial_APA_neighborhood,multiloop,MFE_centroid_agreement,ECM+APA+RNA_STRUCTURE,composite_ECM_APA_structure_domain
IEL_023,22,D.virilis,1291,1291,1,751,752,2,751|752,between_columns,between_columns,True,9,1,,,0,,,,,mixed_deletion_insertion,exact_coordinate_hotspot,1,Ras85D_EBC_VIR_ECM_0009,ECM_06,inside,2,Ras85D_EBC_VIR_ECM_0009,ECM_06,0,inside,Ras85D_EBC_VIR_ECM_0008,ECM_12,249,Ras85D_EBC_VIR_ECM_0010,ECM_14,123,,0,0,,,,0,Ras85D_EBC_VIR_UGUA_0009,UGUA,174,downstream,Ras85D_EBC_VIR_UGUA_0009,UGUA,174,Ras85D_EBC_VIR_UGUA_0010,UGUA,180,0,,,,0,Ras85D_EBC_VIR_PAS_0008,1.5,11,upstream,Ras85D_EBC_VIR_PAS_0007,1.5,245,Ras85D_EBC_VIR_PAS_0008,1.5,11,0,,,Ras85D_EBC_VIR_CLV_0006,weak,52,upstream,804|804,0,,,,0,Ras85D_EBC_VIR_DSE_0009,down-st,79,downstream,Ras85D_EBC_VIR_DSE_0009,down-st,79,Ras85D_EBC_VIR_DSE_0010,down-st,127,1,multiloop,Ras85D_CTX_VIR_MFE_MULTILOOP_0012,multiloop,inside_at_right_boundary,multiloop,Ras85D_CTX_VIR_MFE_MULTILOOP_0012,0,0,True,1,multiloop,Ras85D_CTX_VIR_CENTROID_MULTILOOP_0014,multiloop,inside_at_right_boundary,multiloop,Ras85D_CTX_VIR_CENTROID_MULTILOOP_0014,0,0,True,inside_ECM,PAS,partial_APA_neighborhood,multiloop,MFE_centroid_agreement,ECM+APA+RNA_STRUCTURE,composite_ECM_APA_structure_domain
IEL_024,23,D.melanogaster,1305,1306,2,764,765,2,764|765,between_columns,between_columns,True,11,1,,,28,,,1.0,,mixed_deletion_insertion,recurrent_deletion_hotspot,1,Ras85D_EBC_MEL_ECM_0011,ECM_06,crosses_right_boundary,1,Ras85D_EBC_MEL_ECM_0011,ECM_06,0,crosses_right_boundary,Ras85D_EBC_MEL_ECM_0010,ECM_12,262,Ras85D_EBC_MEL_ECM_0012,ECM_14,110,,0,0,,,,0,Ras85D_EBC_MEL_UGUA_0009,UGUA,101,downstream,Ras85D_EBC_MEL_UGUA_0009,UGUA,101,Ras85D_EBC_MEL_UGUA_0010,UGUA,473,0,,,,0,Ras85D_EBC_MEL_PAS_0007,1.5,116,upstream,Ras85D_EBC_MEL_PAS_0006,2.5,124,Ras85D_EBC_MEL_PAS_0007,1.5,116,0,,,Ras85D_EBC_MEL_CLV_0009,weak,5,upstream,770|770,0,,,,0,Ras85D_EBC_MEL_DSE_0003,down-st,108,downstream,Ras85D_EBC_MEL_DSE_0003,down-st,108,Ras85D_EBC_MEL_DSE_0004,down-st,417,1,stem,Ras85D_CTX_MEL_MFE_STEM_0064,stem,inside_at_right_boundary,stem,Ras85D_CTX_MEL_MFE_STEM_0064,0,0,True,1,multiloop,Ras85D_CTX_MEL_CENTROID_MULTILOOP_0012,multiloop,inside,multiloop,Ras85D_CTX_MEL_CENTROID_MULTILOOP_0012,0,1,True,crosses_ECM_boundary,CLEAVAGE,partial_APA_neighborhood,MFE:stem|centroid:multiloop,MFE_centroid_disagreement,ECM+APA+RNA_STRUCTURE,composite_ECM_APA_structure_domain
IEL_024,23,D.yakuba,1305,1306,2,764,765,2,764|765,between_columns,between_columns,True,11,1,,,28,,,1.0,,mixed_deletion_insertion,recurrent_deletion_hotspot,1,Ras85D_EBC_YAK_ECM_0011,ECM_06,crosses_right_boundary,1,Ras85D_EBC_YAK_ECM_0011,ECM_06,0,crosses_right_boundary,Ras85D_EBC_YAK_ECM_0010,ECM_12,262,Ras85D_EBC_YAK_ECM_0012,ECM_14,110,,0,0,,,,0,Ras85D_EBC_YAK_UGUA_0007,UGUA,200,downstream,Ras85D_EBC_YAK_UGUA_0007,UGUA,200,Ras85D_EBC_YAK_UGUA_0008,UGUA,473,0,,,,0,Ras85D_EBC_YAK_PAS_0006,2.5,105,downstream,Ras85D_EBC_YAK_PAS_0006,2.5,105,Ras85D_EBC_YAK_PAS_0007,1.5,132,0,,,Ras85D_EBC_YAK_CLV_0006,weak,25,downstream,739|739,0,,,,0,Ras85D_EBC_YAK_DSE_0006,down-st,92,downstream,Ras85D_EBC_YAK_DSE_0006,down-st,92,Ras85D_EBC_YAK_DSE_0007,down-st,433,1,hairpin_loop,Ras85D_CTX_YAK_MFE_HAIRPIN_LOOP_0011,hairpin_loop,inside_at_right_boundary,hairpin_loop,Ras85D_CTX_YAK_MFE_HAIRPIN_LOOP_0011,0,0,True,1,multiloop,Ras85D_CTX_YAK_CENTROID_MULTILOOP_0012,multiloop,inside,multiloop,Ras85D_CTX_YAK_CENTROID_MULTILOOP_0012,0,2,True,crosses_ECM_boundary,CLEAVAGE,partial_APA_neighborhood,MFE:hairpin_loop|centroid:multiloop,MFE_centroid_disagreement,ECM+APA+RNA_STRUCTURE,composite_ECM_APA_structure_domain
IEL_024,23,D.virilis,1305,1306,2,764,765,2,764|765,between_columns,between_columns,True,11,1,,,28,,,1.0,,mixed_deletion_insertion,recurrent_deletion_hotspot,1,Ras85D_EBC_VIR_ECM_0009,ECM_06,crosses_right_boundary,1,Ras85D_EBC_VIR_ECM_0009,ECM_06,0,crosses_right_boundary,Ras85D_EBC_VIR_ECM_0008,ECM_12,262,Ras85D_EBC_VIR_ECM_0010,ECM_14,110,,0,0,,,,0,Ras85D_EBC_VIR_UGUA_0010,UGUA,167,upstream,Ras85D_EBC_VIR_UGUA_0009,UGUA,187,Ras85D_EBC_VIR_UGUA_0010,UGUA,167,1,Ras85D_EBC_VIR_PAS_0008,1.5,inside,2,Ras85D_EBC_VIR_PAS_0008,1.5,0,inside,Ras85D_EBC_VIR_PAS_0007,1.5,258,Ras85D_EBC_VIR_PAS_0009,2.5,21,0,,,Ras85D_EBC_VIR_CLV_0006,weak,39,upstream,804|804,0,,,,0,Ras85D_EBC_VIR_DSE_0009,down-st,92,downstream,Ras85D_EBC_VIR_DSE_0009,down-st,92,Ras85D_EBC_VIR_DSE_0010,down-st,114,1,stem,Ras85D_CTX_VIR_MFE_STEM_0076,stem,inside_at_left_boundary,stem,Ras85D_CTX_VIR_MFE_STEM_0076,0,0,True,1,stem,Ras85D_CTX_VIR_CENTROID_STEM_0065,stem,inside_at_left_boundary,stem,Ras85D_CTX_VIR_CENTROID_STEM_0065,0,0,True,crosses_ECM_boundary,PAS,partial_APA_neighborhood,stem,MFE_centroid_agreement,ECM+APA+RNA_STRUCTURE,composite_ECM_APA_structure_domain
IEL_025,24,D.melanogaster,1333,1333,1,784,784,1,784-784,direct,label_interval,True,10,1,,,15,,,1.0,,mixed_deletion_insertion,mixed_recurrent_and_nested,0,,,,0,Ras85D_EBC_MEL_ECM_0011,ECM_06,20,downstream,Ras85D_EBC_MEL_ECM_0011,ECM_06,20,Ras85D_EBC_MEL_ECM_0012,ECM_14,91,,0,0,,,,0,Ras85D_EBC_MEL_UGUA_0009,UGUA,121,downstream,Ras85D_EBC_MEL_UGUA_0009,UGUA,121,Ras85D_EBC_MEL_UGUA_0010,UGUA,454,0,,,,0,Ras85D_EBC_MEL_PAS_0007,1.5,97,upstream,Ras85D_EBC_MEL_PAS_0006,2.5,144,Ras85D_EBC_MEL_PAS_0007,1.5,97,0,,,Ras85D_EBC_MEL_CLV_0009,weak,14,downstream,770|770,0,,,,0,Ras85D_EBC_MEL_DSE_0003,down-st,128,downstream,Ras85D_EBC_MEL_DSE_0003,down-st,128,Ras85D_EBC_MEL_DSE_0004,down-st,398,1,multiloop,Ras85D_CTX_MEL_MFE_MULTILOOP_0014,multiloop,inside,multiloop,Ras85D_CTX_MEL_MFE_MULTILOOP_0014,0,8,False,1,internal_loop,Ras85D_CTX_MEL_CENTROID_INTERNAL_LOOP_0032,internal_loop,inside,internal_loop,Ras85D_CTX_MEL_CENTROID_INTERNAL_LOOP_0032,0,9,False,between_ECM,CLEAVAGE,partial_APA_neighborhood,MFE:multiloop|centroid:internal_loop,MFE_centroid_disagreement,ECM_INTERFACE+APA+RNA_STRUCTURE,composite_interface_APA_structure_domain
